Date,AAPL,GOOGL,FB,MSFT,AMZN
2016-06-28,93.589996,691.26001,112.699997,49.439999,707.950012
2016-06-29,94.400002,695.1900019999999,114.160004,50.540001000000004,715.599976
2016-06-30,95.599998,703.530029,114.279999,51.169998,715.619995
2016-07-01,95.889999,710.25,114.190002,51.16,725.679993
2016-07-05,94.989998,704.8900150000001,114.199997,51.169998,728.099976
2016-07-06,95.529999,708.969971,116.699997,51.380001,737.6099849999999
2016-07-07,95.940002,707.26001,115.849998,51.380001,736.570007
2016-07-08,96.68,717.780029,117.239998,52.299999,745.8099980000001
2016-07-11,96.980003,727.200012,117.870003,52.59,753.780029
2016-07-12,97.41999799999999,732.51001,117.93,53.209998999999996,748.210022
2016-07-13,96.870003,729.47998,116.779999,53.509997999999996,742.630005
2016-07-14,98.790001,735.799988,117.290001,53.740002000000004,741.200012
2016-07-15,98.779999,735.630005,116.860001,53.700001,735.4400019999999
2016-07-18,99.83000200000001,753.200012,119.370003,53.959998999999996,736.070007
2016-07-19,99.870003,753.409973,120.610001,53.09,739.950012
2016-07-20,99.959999,757.080017,121.91999799999999,55.91,745.719971
2016-07-21,99.43,754.409973,120.610001,55.799999,744.429993
2016-07-22,98.660004,759.280029,121.0,56.57,744.8599849999999
2016-07-25,97.339996,757.52002,121.629997,56.73,739.6099849999999
2016-07-26,96.66999799999999,757.650024,121.220001,56.759997999999996,735.590027
2016-07-27,102.949997,761.969971,123.339996,56.189999,736.669983
2016-07-28,104.339996,765.840027,125.0,56.209998999999996,752.6099849999999
2016-07-29,104.209999,791.340027,123.940002,56.68,758.8099980000001
2016-08-01,106.050003,800.9400019999999,124.309998,56.580002,767.73999
2016-08-02,104.480003,800.119995,123.089996,56.580002,760.580017
2016-08-03,105.790001,798.919983,122.510002,56.970001,754.6400150000001
2016-08-04,105.870003,797.25,124.360001,57.389998999999996,760.77002
2016-08-05,107.480003,806.929993,125.150002,57.959998999999996,765.97998
2016-08-08,108.370003,805.22998,125.260002,58.060001,766.5599980000001
2016-08-09,108.809998,807.47998,125.059998,58.200001,768.3099980000001
2016-08-10,108.0,808.48999,124.879997,58.02,768.5599980000001
2016-08-11,107.93,808.200012,124.900002,58.299999,771.23999
2016-08-12,108.18,807.049988,124.879997,57.939999,772.5599980000001
2016-08-15,109.480003,805.960022,123.900002,58.119999,768.48999
2016-08-16,109.379997,801.1900019999999,123.300003,57.439999,764.039978
2016-08-17,109.220001,805.419983,124.370003,57.560001,764.630005
2016-08-18,109.08000200000001,802.75,123.910004,57.599998,764.460022
2016-08-19,109.360001,799.650024,123.559998,57.619999,757.3099980000001
2016-08-22,108.510002,796.950012,124.150002,57.669998,759.47998
2016-08-23,108.849998,796.590027,124.370003,57.889998999999996,762.450012
2016-08-24,108.029999,793.599976,123.480003,57.950001,757.25
2016-08-25,107.57,791.299988,123.889999,58.169998,759.219971
2016-08-26,106.940002,793.219971,124.959999,58.029999,769.0
2016-08-29,106.82,795.820007,126.540001,58.099998,771.289978
2016-08-30,106.0,791.919983,125.839996,57.889998999999996,767.580017
2016-08-31,106.099998,789.849976,126.120003,57.459998999999996,769.159973
2016-09-01,106.730003,791.400024,126.16999799999999,57.59,770.619995
2016-09-02,107.730003,796.869995,126.510002,57.669998,772.4400019999999
2016-09-06,107.699997,808.02002,129.729996,57.610001000000004,788.869995
2016-09-07,108.360001,807.98999,131.050003,57.66,784.47998
2016-09-08,105.519997,802.840027,130.270004,57.43,784.0599980000001
2016-09-09,103.129997,788.47998,127.099998,56.209998999999996,760.1400150000001
2016-09-12,105.440002,798.820007,128.690002,57.049999,771.48999
2016-09-13,107.949997,788.719971,127.209999,56.529999,761.01001
2016-09-14,111.769997,790.460022,127.769997,56.259997999999996,761.090027
2016-09-15,115.57,801.22998,128.350006,57.189999,769.6900019999999
2016-09-16,114.91999799999999,797.969971,129.070007,57.25,778.52002
2016-09-19,113.58000200000001,795.3900150000001,128.649994,56.93,775.099976
2016-09-20,113.57,799.780029,128.639999,56.810001,780.219971
2016-09-21,113.550003,805.030029,129.940002,57.759997999999996,789.73999
2016-09-22,114.620003,815.950012,130.080002,57.82,804.700012
2016-09-23,112.709999,814.960022,127.959999,57.43,805.75
2016-09-26,112.879997,802.650024,127.309998,56.900002,799.159973
2016-09-27,113.089996,810.72998,128.690002,57.950001,816.1099849999999
2016-09-28,113.949997,810.0599980000001,129.229996,58.029999,828.719971
2016-09-29,112.18,802.6400150000001,128.08999599999999,57.400002,829.049988
2016-09-30,113.050003,804.0599980000001,128.270004,57.599998,837.3099980000001
2016-10-03,112.519997,800.380005,128.770004,57.419998,836.73999
2016-10-04,113.0,802.789978,128.190002,57.240002000000004,834.030029
2016-10-05,113.050003,801.22998,128.470001,57.639998999999996,844.3599849999999
2016-10-06,113.889999,803.080017,128.740005,57.740002000000004,841.659973
2016-10-07,114.059998,800.710022,128.990005,57.799999,839.429993
2016-10-10,116.050003,814.169983,130.240005,58.040001000000004,841.7100220000001
2016-10-11,116.300003,809.570007,128.880005,57.189999,831.0
2016-10-12,117.339996,811.77002,129.050003,57.110001000000004,834.090027
2016-10-13,116.980003,804.080017,127.82,56.919998,829.280029
2016-10-14,117.629997,804.599976,127.879997,57.419998,822.960022
2016-10-17,117.550003,806.840027,127.540001,57.220001,812.950012
2016-10-18,117.470001,821.48999,128.570007,57.66,817.650024
2016-10-19,117.120003,826.840027,130.110001,57.529999,817.6900019999999
2016-10-20,117.059998,821.630005,130.0,57.25,810.320007
2016-10-21,116.599998,824.0599980000001,132.070007,59.66,818.98999
2016-10-24,117.650002,835.73999,133.279999,61.0,838.090027
2016-10-25,118.25,828.549988,132.28999299999998,60.990002000000004,835.179993
2016-10-26,115.589996,822.099976,131.03999299999998,60.630001,822.590027
2016-10-27,114.480003,817.349976,129.690002,60.099998,818.3599849999999
2016-10-28,113.720001,819.5599980000001,131.28999299999998,59.869999,776.320007
2016-10-31,113.540001,809.900024,130.990005,59.919998,789.820007
2016-11-01,111.489998,805.47998,129.5,59.799999,785.409973
2016-11-02,111.589996,788.419983,127.16999799999999,59.43,765.5599980000001
2016-11-03,109.83000200000001,782.1900019999999,120.0,59.209998999999996,767.030029
2016-11-04,108.839996,781.099976,120.75,58.709998999999996,755.049988
2016-11-07,110.410004,802.030029,122.150002,60.419998,784.929993
2016-11-08,111.059998,811.97998,124.220001,60.470001,787.75
2016-11-09,110.879997,805.590027,123.18,60.169998,771.880005
2016-11-10,107.790001,780.289978,120.800003,58.700001,742.380005
2016-11-11,108.43,771.75,119.019997,59.02,739.01001
2016-11-14,105.709999,753.219971,115.08000200000001,58.119999,719.070007
2016-11-15,107.110001,775.159973,117.199997,58.869999,743.23999
2016-11-16,109.989998,779.97998,116.339996,59.650002,746.48999
2016-11-17,109.949997,786.159973,117.790001,60.639998999999996,756.400024
2016-11-18,110.059998,775.969971,117.019997,60.349998,760.159973
2016-11-21,111.730003,784.799988,121.769997,60.860001000000004,780.0
2016-11-22,111.800003,785.0,121.470001,61.119999,785.330017
2016-11-23,111.230003,779.0,120.839996,60.400002,780.119995
2016-11-25,111.790001,780.22998,120.379997,60.529999,780.369995
2016-11-28,111.57,785.789978,120.410004,60.610001000000004,766.77002
2016-11-29,111.459999,789.4400019999999,120.870003,61.09,762.52002
2016-11-30,110.519997,775.880005,118.41999799999999,60.259997999999996,750.570007
2016-12-01,109.489998,764.330017,115.099998,59.200001,743.650024
2016-12-02,109.900002,764.460022,115.400002,59.25,740.340027
2016-12-05,109.110001,778.219971,117.43,60.220001,759.3599849999999
2016-12-06,109.949997,776.179993,117.309998,59.950001,764.719971
2016-12-07,111.029999,791.469971,117.949997,61.369999,770.419983
2016-12-08,112.120003,795.169983,118.910004,61.009997999999996,767.330017
2016-12-09,113.949997,809.450012,119.68,61.970001,768.659973
2016-12-12,113.300003,807.900024,117.769997,62.169998,760.119995
2016-12-13,115.190002,815.340027,120.309998,62.98,774.340027
2016-12-14,115.190002,817.8900150000001,120.209999,62.68,768.820007
2016-12-15,115.82,815.650024,120.57,62.580002,761.0
2016-12-16,115.970001,809.840027,119.870003,62.299999,757.77002
2016-12-19,116.639999,812.5,119.239998,63.619999,766.0
2016-12-20,116.949997,815.200012,119.089996,63.540001000000004,771.219971
2016-12-21,117.059998,812.200012,119.040001,63.540001000000004,770.599976
2016-12-22,116.290001,809.679993,117.400002,63.549999,766.340027
2016-12-23,116.519997,807.799988,117.269997,63.240002000000004,760.590027
2016-12-27,117.260002,809.929993,118.010002,63.279999,771.400024
2016-12-28,116.760002,804.570007,116.91999799999999,62.990002000000004,772.130005
2016-12-29,116.730003,802.880005,116.349998,62.900002,765.150024
2016-12-30,115.82,792.450012,115.050003,62.139998999999996,749.869995
2017-01-03,116.150002,808.01001,116.860001,62.580002,753.669983
2017-01-04,116.019997,807.77002,118.690002,62.299999,757.179993
2017-01-05,116.610001,813.02002,120.66999799999999,62.299999,780.450012
2017-01-06,117.910004,825.210022,123.410004,62.84,795.98999
2017-01-09,118.989998,827.179993,124.900002,62.639998999999996,796.919983
2017-01-10,119.110001,826.01001,124.349998,62.619999,795.900024
2017-01-11,119.75,829.8599849999999,126.089996,63.189999,799.02002
2017-01-12,119.25,829.530029,126.620003,62.610001000000004,813.6400150000001
2017-01-13,119.040001,830.9400019999999,128.33999599999999,62.700001,817.1400150000001
2017-01-17,120.0,827.460022,127.870003,62.529999,809.719971
2017-01-18,119.989998,829.02002,127.91999799999999,62.5,807.47998
2017-01-19,119.779999,824.369995,127.550003,62.299999,809.039978
2017-01-20,120.0,828.169983,127.040001,62.740002000000004,808.330017
2017-01-23,120.08000200000001,844.429993,128.929993,62.959998999999996,817.880005
2017-01-24,119.970001,849.5300289999999,129.369995,63.52,822.4400019999999
2017-01-25,121.879997,858.4500119999999,131.479996,63.68,836.52002
2017-01-26,121.940002,856.9799800000001,132.779999,64.269997,839.150024
2017-01-27,121.949997,845.0300289999999,132.179993,65.779999,835.77002
2017-01-30,121.629997,823.830017,130.979996,65.129997,830.380005
2017-01-31,121.349998,820.1900019999999,130.320007,64.650002,823.47998
2017-02-01,128.75,815.23999,133.229996,63.580002,832.349976
2017-02-02,128.529999,818.26001,130.83999599999999,63.169998,839.9500119999999
2017-02-03,129.080002,820.130005,130.979996,63.68,810.200012
2017-02-06,130.28999299999998,821.619995,132.059998,63.639998999999996,807.6400150000001
2017-02-07,131.529999,829.22998,131.83999599999999,63.43,812.5
2017-02-08,132.03999299999998,829.880005,134.199997,63.34,819.710022
2017-02-09,132.419998,830.0599980000001,134.139999,64.059998,821.3599849999999
2017-02-10,132.119995,834.849976,134.190002,64.0,827.460022
2017-02-13,133.28999299999998,838.9600220000001,134.050003,64.720001,836.530029
2017-02-14,135.020004,840.0300289999999,133.850006,64.57,836.3900150000001
2017-02-15,135.509995,837.320007,133.440002,64.529999,842.7000119999999
2017-02-16,135.350006,842.169983,133.83999599999999,64.519997,844.1400150000001
2017-02-17,135.720001,846.5499880000001,133.529999,64.620003,845.070007
2017-02-21,136.699997,849.2700199999999,133.720001,64.489998,856.4400019999999
2017-02-22,137.110001,851.3599849999999,136.119995,64.360001,855.6099849999999
2017-02-23,136.529999,851.0,135.360001,64.620003,852.1900019999999
2017-02-24,136.66000400000001,847.8099980000001,135.440002,64.620003,845.23999
2017-02-27,136.929993,849.669983,136.41000400000001,64.230003,848.6400150000001
2017-02-28,136.990005,844.929993,135.53999299999998,63.98,845.0399779999999
2017-03-01,139.78999299999998,856.75,137.419998,64.940002,853.080017
2017-03-02,138.96000700000002,849.849976,136.759995,64.010002,848.909973
2017-03-03,139.779999,849.080017,137.169998,64.25,849.8800050000001
2017-03-06,139.33999599999999,847.2700199999999,137.419998,64.269997,846.6099849999999
2017-03-07,139.520004,851.150024,137.300003,64.400002,846.0200199999999
2017-03-08,139.0,853.6400150000001,137.720001,64.989998,850.5
2017-03-09,138.679993,857.840027,138.240005,64.730003,853.0
2017-03-10,139.139999,861.409973,138.78999299999998,64.93,852.4600220000001
2017-03-13,139.199997,864.580017,139.600006,64.709999,854.590027
2017-03-14,138.990005,865.909973,139.320007,64.410004,852.5300289999999
2017-03-15,140.46000700000002,868.3900150000001,139.720001,64.75,852.9699710000001
2017-03-16,140.690002,870.0,139.990005,64.639999,853.419983
2017-03-17,139.990005,872.3699949999999,139.83999599999999,64.870003,852.3099980000001
2017-03-20,141.46000700000002,867.909973,139.940002,64.93,856.9699710000001
2017-03-21,139.83999599999999,850.1400150000001,138.509995,64.209999,843.2000119999999
2017-03-22,141.419998,849.7999880000001,139.58999599999999,65.029999,848.0599980000001
2017-03-23,140.919998,839.650024,139.529999,64.870003,847.3800050000001
2017-03-24,140.639999,835.1400150000001,140.33999599999999,64.980003,845.6099849999999
2017-03-27,140.880005,838.51001,140.320007,65.099998,846.820007
2017-03-28,143.800003,840.6300050000001,141.759995,65.290001,856.0
2017-03-29,144.119995,849.8699949999999,142.649994,65.470001,874.320007
2017-03-30,143.929993,849.4799800000001,142.41000400000001,65.709999,876.340027
2017-03-31,143.66000400000001,847.7999880000001,142.050003,65.860001,886.5399779999999
2017-04-03,143.699997,856.75,142.279999,65.550003,891.51001
2017-04-04,144.770004,852.570007,141.729996,65.730003,906.830017
2017-04-05,144.020004,848.909973,141.850006,65.559998,909.2800289999999
2017-04-06,143.66000400000001,845.099976,141.169998,65.730003,898.2800289999999
2017-04-07,143.33999599999999,842.099976,140.779999,65.68,894.8800050000001
2017-04-10,143.169998,841.7000119999999,141.03999299999998,65.529999,907.0399779999999
2017-04-11,141.630005,839.8800050000001,139.919998,65.480003,902.3599849999999
2017-04-12,141.800003,841.4600220000001,139.580002,65.230003,896.2299800000001
2017-04-13,141.050003,840.179993,139.389999,64.949997,884.669983
2017-04-17,141.830002,855.1300050000001,141.419998,65.480003,901.98999
2017-04-18,141.199997,853.98999,140.96000700000002,65.389999,903.7800289999999
2017-04-19,140.679993,856.51001,142.270004,65.040001,899.2000119999999
2017-04-20,142.440002,860.080017,143.800003,65.5,902.0599980000001
2017-04-21,142.270004,858.9500119999999,143.679993,66.400002,898.5300289999999
2017-04-24,143.639999,878.929993,145.470001,67.529999,907.409973
2017-04-25,144.529999,888.840027,146.490005,67.91999799999999,907.6199949999999
2017-04-26,143.679993,889.1400150000001,146.559998,67.83000200000001,909.2899779999999
2017-04-27,143.78999299999998,891.4400019999999,147.699997,68.269997,918.3800050000001
2017-04-28,143.649994,924.5200199999999,150.25,68.459999,924.98999
2017-05-01,146.580002,932.820007,152.46000700000002,69.410004,948.2299800000001
2017-05-02,147.509995,937.090027,152.779999,69.300003,946.9400019999999
2017-05-03,147.059998,948.4500119999999,151.800003,69.08000200000001,941.0300289999999
2017-05-04,146.529999,954.7199710000001,150.850006,68.809998,937.5300289999999
2017-05-05,148.96000700000002,950.2800289999999,150.240005,69.0,934.150024
2017-05-08,153.009995,958.6900019999999,151.059998,68.940002,949.0399779999999
2017-05-09,153.990005,956.7100220000001,150.479996,69.040001,952.820007
2017-05-10,153.259995,954.840027,150.28999299999998,69.309998,948.9500119999999
2017-05-11,153.949997,955.8900150000001,150.03999299999998,68.459999,947.6199949999999
2017-05-12,156.100006,955.1400150000001,150.330002,68.379997,961.349976
2017-05-15,155.699997,959.2199710000001,150.190002,68.43,957.9699710000001
2017-05-16,155.470001,964.6099849999999,149.779999,69.410004,966.070007
2017-05-17,150.25,942.169983,144.850006,67.480003,944.76001
2017-05-18,152.53999299999998,950.5,147.66000400000001,67.709999,958.48999
2017-05-19,153.059998,954.650024,148.059998,67.690002,959.840027
2017-05-22,153.990005,964.070007,148.240005,68.449997,970.669983
2017-05-23,153.800003,970.5499880000001,148.070007,68.68,971.5399779999999
2017-05-24,153.33999599999999,977.6099849999999,150.03999299999998,68.769997,980.349976
2017-05-25,153.869995,991.8599849999999,151.96000700000002,69.620003,993.3800050000001
2017-05-26,153.610001,993.2700199999999,152.130005,69.959999,995.7800289999999
2017-05-30,153.669998,996.169983,152.380005,70.410004,996.7000119999999
2017-05-31,152.759995,987.090027,151.46000700000002,69.839996,994.6199949999999
2017-06-01,153.179993,988.2899779999999,151.529999,70.099998,995.9500119999999
2017-06-02,155.449997,996.1199949999999,153.610001,71.760002,1006.7299800000001
2017-06-05,153.929993,1003.8800050000001,153.630005,72.279999,1011.340027
2017-06-06,154.449997,996.679993,152.809998,72.519997,1003.0
2017-06-07,155.369995,1001.5,153.119995,72.389999,1010.070007
2017-06-08,154.990005,1004.2800289999999,154.71000700000002,71.949997,1010.2700199999999
2017-06-09,148.979996,970.1199949999999,149.600006,70.32,978.3099980000001
2017-06-12,145.419998,961.8099980000001,148.440002,69.779999,964.909973
2017-06-13,146.58999599999999,970.5,150.679993,70.650002,980.7899779999999
2017-06-14,145.16000400000001,967.929993,150.25,70.269997,976.4699710000001
2017-06-15,144.28999299999998,960.179993,149.800003,69.900002,964.169983
2017-06-16,142.270004,958.6199949999999,150.639999,70.0,987.7100220000001
2017-06-19,146.33999599999999,975.2199710000001,152.869995,70.870003,995.169983
2017-06-20,145.009995,968.98999,152.25,69.910004,992.590027
2017-06-21,145.869995,978.590027,153.91000400000001,70.269997,1002.2299800000001
2017-06-22,145.630005,976.6199949999999,153.399994,70.260002,1001.2999880000001
2017-06-23,146.279999,986.090027,155.070007,71.209999,1003.73999
2017-06-26,145.820007,972.090027,153.58999599999999,70.529999,993.9799800000001
2017-06-27,143.729996,948.090027,150.580002,69.209999,976.7800289999999
2017-06-28,145.830002,961.01001,153.240005,69.800003,990.330017
2017-06-29,143.679993,937.820007,151.03999299999998,68.489998,975.929993
2017-06-30,144.020004,929.679993,150.979996,68.93,968.0
2017-07-03,143.5,919.4600220000001,148.429993,68.16999799999999,953.659973
2017-07-05,144.08999599999999,932.26001,150.33999599999999,69.08000200000001,971.400024
2017-07-06,142.729996,927.6900019999999,148.820007,68.57,965.1400150000001
2017-07-07,144.179993,940.8099980000001,151.440002,69.459999,978.76001
2017-07-10,145.059998,951.0,153.5,69.980003,996.4699710000001
2017-07-11,145.529999,953.5300289999999,155.270004,69.989998,994.1300050000001
2017-07-12,145.740005,967.659973,158.899994,71.150002,1006.51001
2017-07-13,147.770004,968.849976,159.259995,71.769997,1000.6300050000001
2017-07-14,149.03999299999998,976.909973,159.970001,72.779999,1001.8099980000001
2017-07-17,149.559998,975.9600220000001,159.729996,73.349998,1010.0399779999999
2017-07-18,150.080002,986.9500119999999,162.860001,73.300003,1024.449951
2017-07-19,151.020004,992.7700199999999,164.139999,73.860001,1026.869995
2017-07-20,150.33999599999999,992.1900019999999,164.529999,74.220001,1028.699951
2017-07-21,150.270004,993.840027,164.429993,73.790001,1025.670044
2017-07-24,152.08999599999999,998.3099980000001,166.0,73.599998,1038.949951
2017-07-25,152.740005,969.0300289999999,165.279999,74.190002,1039.869995
2017-07-26,153.46000700000002,965.3099980000001,165.610001,74.050003,1052.800049
2017-07-27,150.559998,952.51001,170.440002,73.160004,1046.0
2017-07-28,149.5,958.330017,172.449997,73.040001,1020.0399779999999
2017-07-31,148.729996,945.5,169.25,72.699997,987.7800289999999
2017-08-01,150.050003,946.5599980000001,169.860001,72.58000200000001,996.1900019999999
2017-08-02,157.139999,947.6400150000001,169.300003,72.260002,995.8900150000001
2017-08-03,155.570007,940.2999880000001,168.58999599999999,72.150002,986.919983
2017-08-04,156.389999,945.7899779999999,169.619995,72.68,987.580017
2017-08-07,158.809998,945.75,171.979996,72.400002,992.2700199999999
2017-08-08,160.080002,944.1900019999999,171.229996,72.790001,989.840027
2017-08-09,161.059998,940.080017,171.179993,72.470001,982.01001
2017-08-10,155.320007,923.590027,167.399994,71.410004,956.919983
2017-08-11,157.479996,930.090027,168.080002,72.5,967.98999
2017-08-14,159.850006,938.929993,170.75,73.589996,983.2999880000001
2017-08-15,161.600006,938.080017,171.0,73.220001,982.73999
2017-08-16,160.949997,944.2700199999999,170.0,73.650002,978.179993
2017-08-17,157.860001,927.659973,166.91000400000001,72.400002,960.570007
2017-08-18,157.5,926.179993,167.41000400000001,72.489998,958.4699710000001
2017-08-21,157.21000700000002,920.8699949999999,167.779999,72.150002,953.2899779999999
2017-08-22,159.779999,940.400024,169.639999,73.160004,966.900024
2017-08-23,159.979996,942.580017,168.71000700000002,72.720001,958.0
2017-08-24,159.270004,936.8900150000001,167.740005,72.690002,952.4500119999999
2017-08-25,159.860001,930.5,166.320007,72.82,945.26001
2017-08-28,161.470001,928.1300050000001,167.240005,72.83000200000001,946.0200199999999
2017-08-29,162.91000400000001,935.75,168.050003,73.050003,954.0599980000001
2017-08-30,163.350006,943.6300050000001,169.919998,74.010002,967.590027
2017-08-31,164.0,955.23999,171.970001,74.769997,980.599976
2017-09-01,164.050003,951.98999,172.020004,73.940002,978.25
2017-09-05,162.080002,941.4799800000001,170.720001,73.610001,965.2700199999999
2017-09-06,161.91000400000001,942.0200199999999,172.08999599999999,73.400002,967.7999880000001
2017-09-07,161.259995,949.8900150000001,173.21000700000002,74.339996,979.4699710000001
2017-09-08,158.630005,941.409973,170.949997,73.980003,965.900024
2017-09-11,161.5,943.2899779999999,173.509995,74.760002,977.9600220000001
2017-09-12,160.860001,946.650024,172.96000700000002,74.68,982.580017
2017-09-13,159.649994,950.4400019999999,173.050003,75.209999,999.599976
2017-09-14,158.279999,940.1300050000001,170.96000700000002,74.769997,992.2100220000001
2017-09-15,159.880005,935.2899779999999,171.639999,75.309998,986.7899779999999
2017-09-18,158.669998,929.75,170.009995,75.160004,974.1900019999999
2017-09-19,158.729996,936.8599849999999,172.520004,75.440002,969.8599849999999
2017-09-20,156.070007,947.5399779999999,172.169998,74.940002,973.2100220000001
2017-09-21,153.389999,947.5499880000001,171.110001,74.209999,964.650024
2017-09-22,151.889999,943.26001,170.53999299999998,74.410004,955.099976
2017-09-25,150.550003,934.2800289999999,162.869995,73.260002,939.7899779999999
2017-09-26,153.139999,937.429993,164.21000700000002,73.260002,938.599976
2017-09-27,154.229996,959.900024,167.679993,73.849998,950.8699949999999
2017-09-28,153.279999,964.8099980000001,168.729996,73.870003,956.400024
2017-09-29,154.119995,973.7199710000001,170.869995,74.489998,961.349976
2017-10-02,153.809998,967.4699710000001,169.470001,74.610001,959.1900019999999
2017-10-03,154.479996,972.080017,169.96000700000002,74.260002,957.099976
2017-10-04,153.479996,966.7800289999999,168.419998,74.690002,965.4500119999999
2017-10-05,155.389999,985.1900019999999,171.240005,75.970001,980.849976
2017-10-06,155.300003,993.6400150000001,172.229996,76.0,989.580017
2017-10-09,155.83999599999999,992.3099980000001,172.5,76.290001,990.98999
2017-10-10,155.899994,987.7999880000001,171.58999599999999,76.290001,987.2000119999999
2017-10-11,156.550003,1005.650024,172.740005,76.41999799999999,995.0
2017-10-12,156.0,1005.650024,172.550003,77.120003,1000.929993
2017-10-13,156.990005,1007.8699949999999,173.740005,77.489998,1002.9400019999999
2017-10-16,159.880005,1009.349976,174.520004,77.650002,1006.340027
2017-10-17,160.470001,1011.0,176.110001,77.589996,1009.1300050000001
2017-10-18,159.759995,1012.73999,176.029999,77.610001,997.0
2017-10-19,155.979996,1001.840027,174.559998,77.910004,986.6099849999999
2017-10-20,156.25,1005.070007,174.979996,78.809998,982.909973
2017-10-23,156.169998,985.5399779999999,171.270004,78.83000200000001,966.2999880000001
2017-10-24,157.100006,988.48999,171.800003,78.860001,975.900024
2017-10-25,156.41000400000001,991.4600220000001,170.600006,78.629997,972.909973
2017-10-26,157.41000400000001,991.419983,170.630005,78.760002,972.429993
2017-10-27,163.050003,1033.670044,177.880005,83.809998,1100.949951
2017-10-30,166.720001,1033.130005,179.869995,83.889999,1110.849976
2017-10-31,169.03999299999998,1033.040039,180.059998,83.18,1105.280029
2017-11-01,166.889999,1042.599976,182.66000400000001,83.18,1103.680054
2017-11-02,168.110001,1042.969971,178.919998,84.050003,1094.219971
2017-11-03,172.5,1049.98999,178.919998,84.139999,1111.599976
2017-11-06,174.25,1042.680054,180.169998,84.470001,1120.660034
2017-11-07,174.809998,1052.390015,180.25,84.269997,1123.170044
2017-11-08,176.240005,1058.290039,179.559998,84.559998,1132.880005
2017-11-09,175.880005,1047.719971,179.300003,84.089996,1129.130005
2017-11-10,174.669998,1044.150024,178.46000700000002,83.870003,1125.349976
2017-11-13,173.970001,1041.199951,178.770004,83.93,1129.170044
2017-11-14,171.33999599999999,1041.640015,178.070007,84.050003,1136.839966
2017-11-15,169.080002,1036.410034,177.949997,82.980003,1126.689941
2017-11-16,171.100006,1048.469971,179.58999599999999,83.199997,1137.290039
2017-11-17,170.149994,1035.890015,179.0,82.400002,1129.880005
2017-11-20,169.979996,1034.660034,178.740005,82.529999,1126.310059
2017-11-21,173.139999,1050.300049,181.860001,83.720001,1139.48999
2017-11-22,174.96000700000002,1051.920044,180.869995,83.110001,1156.160034
2017-11-24,174.970001,1056.52002,182.779999,83.260002,1186.0
2017-11-27,174.08999599999999,1072.01001,183.029999,83.870003,1195.829956
2017-11-28,173.070007,1063.290039,182.419998,84.879997,1193.599976
2017-11-29,169.479996,1037.380005,175.130005,83.339996,1161.27002
2017-11-30,171.850006,1036.170044,177.179993,84.16999799999999,1176.75
2017-12-01,171.050003,1025.069946,175.100006,84.260002,1162.349976
2017-12-04,169.800003,1011.8699949999999,171.470001,81.08000200000001,1133.949951
2017-12-05,169.639999,1019.599976,172.830002,81.589996,1141.569946
2017-12-06,169.009995,1032.719971,176.059998,82.779999,1152.349976
2017-12-07,169.320007,1044.569946,180.139999,82.489998,1159.790039
2017-12-08,169.369995,1049.380005,179.0,84.160004,1162.0
2017-12-11,172.669998,1051.969971,179.03999299999998,85.230003,1168.920044
2017-12-12,171.699997,1048.77002,176.96000700000002,85.58000200000001,1165.079956
2017-12-13,172.270004,1051.390015,178.300003,85.349998,1164.130005
2017-12-14,172.220001,1057.469971,178.389999,84.690002,1174.26001
2017-12-15,173.970001,1072.0,180.179993,86.849998,1179.140015
2017-12-18,176.419998,1085.089966,180.820007,86.379997,1190.579956
2017-12-19,174.53999299999998,1079.780029,179.509995,85.83000200000001,1187.380005
2017-12-20,174.350006,1073.560059,177.889999,85.519997,1177.619995
2017-12-21,175.009995,1070.849976,177.449997,85.5,1174.76001
2017-12-22,175.009995,1068.859985,177.199997,85.510002,1168.359985
2017-12-26,170.570007,1065.849976,175.990005,85.400002,1176.76001
2017-12-27,170.600006,1060.199951,177.619995,85.709999,1182.26001
2017-12-28,171.080002,1055.949951,177.919998,85.720001,1186.099976
2017-12-29,169.229996,1053.400024,176.46000700000002,85.540001,1169.469971
2018-01-02,172.259995,1073.209961,181.419998,85.949997,1189.01001
2018-01-03,172.229996,1091.52002,184.669998,86.349998,1204.199951
2018-01-04,173.029999,1095.76001,184.330002,87.110001,1209.589966
2018-01-05,175.0,1110.290039,186.850006,88.190002,1229.140015
2018-01-08,174.350006,1114.209961,188.279999,88.279999,1246.869995
2018-01-09,174.330002,1112.790039,187.869995,88.220001,1252.699951
2018-01-10,174.28999299999998,1110.140015,187.83999599999999,87.82,1254.329956
2018-01-11,175.279999,1112.050049,187.770004,88.08000200000001,1276.680054
2018-01-12,177.08999599999999,1130.650024,179.369995,89.599998,1305.199951
2018-01-16,176.190002,1130.699951,178.389999,88.349998,1304.859985
2018-01-17,179.100006,1139.099976,177.600006,90.139999,1295.0
2018-01-18,179.259995,1135.969971,179.800003,90.099998,1293.319946
2018-01-19,178.46000700000002,1143.5,181.28999299999998,90.0,1294.579956
2018-01-22,177.0,1164.160034,185.369995,91.610001,1327.310059
2018-01-23,177.03999299999998,1176.170044,189.350006,91.900002,1362.540039
2018-01-24,174.220001,1171.290039,186.550003,91.82,1357.51001
2018-01-25,171.110001,1182.140015,187.479996,92.33000200000001,1377.949951
2018-01-26,171.509995,1187.560059,190.0,94.059998,1402.050049
